 mean_spb1 mean_nuc1 prob1 mean_spb2 mean_nuc2 prob2 mean_spb3 mean_nuc3 prob3 mean_spb4 mean_nuc4 prob4 mean_spb5 mean_nuc5 prob5 mean_spb6 mean_nuc6 prob6 mean_spb7 mean_nuc7 prob7 mean_spb8 mean_nuc8 prob8 mean_spb9 mean_nuc9 prob9 mean_spb10 mean_nuc10 prob10
1625 1.508121180155244 2.010763698278509 0.177683765203596 1.5790885559580838 1.7327337883830694 0.3209941829719725 1.1707073584860788 1.914705769266934 0.44103648863035433 1.3322157892207085 1.5817930074111517 0.5473294553146484 1.5827277129476172 0.9342048846558564 0.6520359598096246 1.052088218305624 1.4152763098109091 0.7556848228450556 1.1639669232118162 1.0040543980924734 0.8445267054468536 1.3808541639717973 1.2611714138932426 0.9254362771020624 1.6213643750858808 1.3988852557662774 1.0 0.0 0.0 0.0
1644 1.7057163454389053 1.6899640705213819 0.16126572626763247 1.3817972851808022 1.6529240928905 0.29660693861990084 1.6772092024050422 1.199375920784755 0.4273732367518108 1.4321913658555758 1.3352949457041092 0.5421273351124666 1.0107334142850466 1.3636952132681328 0.6507815478459779 1.437627235092405 2.053712145726724 0.7582920320243995 1.1994362927531188 1.0352354175301166 0.8463591307662981 1.0685684766709955 1.801560525750744 0.9252764010674799 1.5037386070576173 0.8744735601059145 0.9999999999999999 0.0 0.0 0.0
1665 1.597400579331531 1.3890980718849677 0.17058041648205582 1.405167252540494 1.6799016591923286 0.309260079751883 1.5149138400227875 1.0297556648650597 0.4302171023482499 1.1763789149388206 1.924679478604198 0.5467434647762517 1.2473961636088209 1.3839736525145427 0.6575099689853788 1.0344137102434698 1.6358413859405578 0.743021710234825 1.3993991332039737 2.1573272659538607 0.8267611874169252 1.6683380795149128 1.9565438628078 0.8892334957908729 1.0874563577673582 0.9660686865068744 0.9503766061143111 0.9541308472835496 1.2817280209809416 1.0
1684 1.6433615509415267 1.7709806960510637 0.16614975631369075 1.390359398228865 1.345065451430594 0.3176783340717767 1.4532848839455583 2.1784647520975686 0.46876384581302616 1.4116617811937702 1.6781411915098872 0.5844040762073549 1.815533500777048 1.325874962817333 0.6911829862649534 1.5190381317904114 1.0057136802231417 0.7824545857332742 1.2093214117418545 1.978613960133264 0.8692955250332299 1.053582689240037 1.5762492749906851 0.9508196721311475 1.1040470642306193 1.113318248821594 1.0 0.0 0.0 0.0
1702 1.8862562246752497 1.5790501620737605 0.13407494145199064 1.4136599603157074 1.7959235487332474 0.26697892271662765 1.5977060800505332 2.0906226006096644 0.38348946135831385 1.0743007174067174 1.2289626408659564 0.4988290398126464 1.0713954622891548 1.597115800811218 0.6100702576112412 1.3813574398384874 1.4595486448497563 0.7154566744730679 1.0921120938900726 1.9314014996338973 0.8132318501170961 1.4548098024543017 1.1020954982937028 0.9074941451990632 1.2833223917750218 2.2636482478114943 1.0 0.0 0.0 0.0
1723 1.4787255170066769 2.0752319823430168 0.19344262295081968 0.9919539092979356 1.5924060284298929 0.3517564402810305 1.5614149206488797 1.1807646236081808 0.47400468384074945 1.6196467994846782 1.6597240733657859 0.595784543325527 1.0358271357846351 1.1827293159451742 0.7170960187353631 1.338244490088488 1.4173353543483411 0.829976580796253 1.3058499915788326 1.77697116371014 0.9358313817330212 1.151952500247684 2.036962751431855 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1762 1.5287643082334506 2.0082523510305403 0.18278688524590164 1.3724833638013696 2.349273337329321 0.3524590163934426 1.3848526472469085 1.653036324161433 0.5045081967213114 1.1730702534573196 2.046727495587889 0.6475409836065573 1.6776886760292644 1.5023364341323515 0.760655737704918 1.0629151818623377 1.6933249913804496 0.8627049180327868 1.4136056834954207 1.183310582154723 0.9331967213114754 1.040343572024391 1.2159771823021903 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1782 1.5101401644483272 1.8999935574705917 0.20417287630402384 1.4674823680514175 1.5036009817253406 0.40312965722801786 1.1513589975655665 1.7461123128961042 0.5480625931445603 1.1564768052831451 2.0516828622258125 0.6911326378539493 1.1545350356096882 1.3938392340912855 0.776080476900149 1.819972293297787 1.2990967172811034 0.8584202682563338 1.391748992565559 2.269549113953844 0.9385245901639344 1.2895311182642295 0.9214571122145953 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1818 1.2521085551576812 2.2418778132405275 0.17471958584987057 1.3315828644415109 1.863665810496431 0.3360655737704918 1.0921304757535877 1.6512254772503718 0.4732528041415013 1.4838381195819816 1.5284824816787606 0.6087144089732528 1.5365946010623004 2.0964577945406635 0.7355478861087144 1.0924287832280786 1.9667410103447585 0.8515962036238136 1.0296148673626686 1.2804447299498691 0.9331320103537533 1.397276705172925 1.0960027768072391 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1838 1.0499133827245857 1.7125244637093984 0.15198087431693988 1.3190409368311105 1.9268017312355739 0.29166666666666663 1.6354869193443968 2.03613560293231 0.43066939890710376 1.2690132012822315 1.5560775280303367 0.5420081967213114 1.5368669156373542 1.6474461323399046 0.6492486338797814 1.2997017516961078 2.344399571316824 0.7544398907103824 1.0975317126588229 2.100652788101282 0.8558743169398906 1.4537528134732594 1.1019034521251079 0.9398907103825137 0.9711920586053396 1.2754515698109576 1.0 0.0 0.0 0.0
1846 1.4418194683323236 2.0093606412894407 0.19273371732388125 1.2622456585032478 1.6082503026370116 0.37173238812583076 1.1179498459787245 2.084492611941028 0.539211342490031 1.2789874762675029 2.3294495843337315 0.6783340717766947 1.0258841313138338 1.8008662849806336 0.7917589720868409 1.6037135701972254 1.6405626770574562 0.8949933540097474 1.3914035399522895 1.176835183598895 0.9587948604342047 0.931889929046828 1.3946336193385842 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1867 1.2974254459111916 2.255788551046316 0.14561234329797493 1.1192251863626943 2.038006606682491 0.2888138862102218 1.5331524129659373 2.139211021512666 0.4079074252651881 1.3742567519315447 1.122171258125263 0.5265188042430087 1.5490765475451624 1.6390305133529477 0.6345226615236258 1.2530014332457722 1.5720255168710338 0.7405978784956605 1.323369670549972 1.8629631917052512 0.8466730954676952 1.0171714660924438 1.772419036703207 0.9363548698167792 1.00377574155463 1.4072955449040758 1.0 0.0 0.0 0.0
1900 1.4435047011678903 2.255660732685899 0.15384615384615385 1.6310789871883136 1.6777227012931888 0.2938209331651955 1.3020710745667934 1.892646510978684 0.426860025220681 1.2794696012313542 1.5391220582946443 0.5573770491803279 1.158499832979095 1.1745017280018488 0.651954602774275 0.9919851552910948 1.806761273217608 0.744640605296343 1.1351174599671399 2.102884945907029 0.8354350567465322 1.5074882751015892 1.1707215551900805 0.9224464060529634 0.9564257215801292 1.45640736725061 0.9999999999999999 0.0 0.0 0.0
1966 1.1772228214285607 2.0776764243300567 0.2073288331726133 1.287935072965968 2.4791692793609568 0.39151398264223725 1.1196058328092633 2.2984239896249576 0.5670202507232401 1.2196909346192242 1.8017451813238208 0.7145612343297976 1.3803548484701482 1.3735468194072025 0.7994214079074253 1.5696574744720289 2.245476632706592 0.8746383799421409 0.9216395906678426 1.5325737352186828 0.918032786885246 0.9362630811545204 1.8803990040459595 0.9594985535197686 0.9769139999242241 2.150237412764852 1.0 0.0 0.0 0.0
1983 1.2197160104682985 2.3213601648530275 0.21026372059871704 1.3986350838626065 2.1619959766229333 0.39201710620099783 1.070519242927716 2.0482747643469303 0.5445473984319316 1.1912990027069168 1.8431696027425903 0.6789023521026372 1.39628500979978 1.5180549821229108 0.7890235210263721 1.0689969700129114 1.5218807930426284 0.8884533143264434 1.6749863834574383 1.7989048411241622 0.9558089807555239 1.1749237795025778 1.0611339728974127 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1995 1.143148330411312 1.8837282574598648 0.19924337957124844 1.0994962135183246 2.169873858553909 0.3614964270701976 1.2875785914968716 2.103286917205058 0.5203867171080286 1.2053557826243473 2.397869523202578 0.6624632198402691 0.96622490317203 1.6847366771026524 0.783942833123161 0.943965432819808 2.0436577128682623 0.8982765868011771 1.4213473851859717 1.6451638791453398 0.9672131147540984 1.0588853266233094 1.284392325092344 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2045 1.0568917997032723 1.2838451239296065 0.16747895436420027 0.9593611922275084 0.9272984084012936 0.33407177669472754 1.1078699269600691 2.0464799439903416 0.49933540097474527 1.1701864805340745 1.5894863671578146 0.6495347806823217 0.8947804643348933 1.7389194960303271 0.7496677004873726 0.830557201112932 1.1729248283873528 0.8365086397873284 1.347552066153155 0.9583872540769476 0.921577315019938 0.8459676380194521 1.4314047747494896 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2065 1.2090988235806006 1.3309883648503098 0.19431051108968178 1.18263736721783 1.9880917515104792 0.3760848601735777 1.066600159080327 1.600120498963916 0.5458052073288332 1.211868985056011 1.0017347339986815 0.6837029893924783 0.92127403880699 1.1084059842044434 0.813404050144648 0.9005663462983569 1.3727035098581817 0.9185149469623914 0.9959247184449094 0.8126833839601839 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2086 1.3078468859714605 1.6099832975644386 0.16580796252927402 1.1604904892346293 1.079765234995378 0.32833723653395785 0.9930868474097851 1.5744443715163954 0.4613583138173302 1.139894294245488 1.3598321032558356 0.5896955503512881 1.1648128812271863 1.8927073614563608 0.703512880562061 1.4101462446105713 1.270195757345217 0.805152224824356 1.1583089062804597 0.717616989834544 0.8941451990632319 0.9018150432279622 1.2746953165059105 0.9545667447306792 0.905136012948779 0.9556499002785712 1.0 0.0 0.0 0.0
2102 1.134418493447732 1.2073849995828023 0.1719312275089964 1.0817256206133614 1.5674122922252116 0.3406637345061975 1.3875870234454386 1.4846615645174064 0.47381047580967617 0.9114984981792396 1.3715397150856627 0.6061575369852059 1.1639552385650014 1.9080621702040408 0.7313074770091963 1.0498030292733629 0.8058888933709067 0.8544582167133147 1.3806610935270671 0.8524144000153652 0.928828468612555 0.7967608121919233 1.0704479761206172 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2124 1.2196852619717238 1.2852016305295508 0.18032786885245902 1.0838531000109 1.6597252750701663 0.3442622950819672 1.3827193761186751 1.7583592369152723 0.4772313296903461 1.4553230760303442 0.9649855427438712 0.6094717668488161 1.07944449978754 0.8551198681595753 0.7282331511839709 1.5334244463838904 1.4150852220059735 0.8287795992714027 0.919202854385736 1.2595933327790672 0.9267759562841531 1.2931671143625754 2.18438705781564 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2134 1.6028038698713858 1.2292398144490029 0.14647184604419103 0.9042885880337715 1.1226698444245948 0.2729864575908767 1.3210504094874196 1.4383524858103856 0.3977191732002851 1.1537628723323865 1.0488609502492705 0.5128296507483963 1.354155333958649 1.1429208145088177 0.6261582323592302 1.3431819730155157 0.7997191074072504 0.7255880256593015 1.1127746449631362 1.2990348527549764 0.8114754098360656 0.9737999254021904 1.4966797517933237 0.8920171062009978 1.2056244042355964 1.7616479376428915 0.9590163934426229 0.9961288729610984 0.7614453855437813 1.0
2156 1.3591982550071302 1.3082413066417988 0.21129326047358835 1.088898497134765 1.2085336223581882 0.4098360655737705 1.3191712810112226 1.0720651779193973 0.5938069216757742 1.683523571350506 1.3239190721224627 0.726775956284153 1.4914574745423717 0.8518821086872653 0.84408014571949 1.1929584771417856 1.6417940197870418 0.936247723132969 1.0457757381180386 0.8423184146118255 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2193 1.2561805842239093 0.9237230753585056 0.24139344262295082 1.5620530493913345 0.8894080423512607 0.4680327868852459 1.146442079188407 1.2060432666750651 0.5995901639344262 0.9820100263900624 0.9598381738470102 0.715983606557377 1.42345163205416 0.6916075740160089 0.8299180327868853 1.4500950429345512 1.1367352195281435 0.9327868852459016 1.124412609120168 0.6559969502330779 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2217 1.5382425198561 0.8461949602398947 0.22868852459016392 1.4629156648609998 0.6001600551088531 0.4569672131147541 1.2758979629398732 0.7418516616141309 0.6680327868852459 1.8428307657352765 0.7981707144979596 0.7889344262295082 1.004120630768104 0.7723462672636986 0.8725409836065573 1.0808181734323474 0.54326866873894 0.9438524590163934 1.2032596785059877 0.9505438510049944 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2235 1.4383041876798899 0.5246777145198588 0.37814207650273224 1.2584189974407078 0.5385294022166576 0.6644808743169399 1.667400736852109 0.5681812527542658 0.848087431693989 1.0687262101719373 0.5657820222503278 0.9792349726775956 1.3073272876756874 1.0190371903028248 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2251 1.5033571624594395 0.3042856714133603 0.19626593806921674 1.1633169867232176 0.4680174337738215 0.3756830601092896 1.3368937671317946 0.4975103337801906 0.5505464480874317 1.5481149130630554 0.4855671585429154 0.7204007285974499 1.8284916132049287 0.37102431712960265 0.8647540983606556 1.249723376648153 0.30582016634916864 0.9986338797814207 1.9471306726155624 1.0883353683235812 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2271 1.5785282124692956 1.3334063642778702 0.20031987205117952 1.3801360101905848 1.097297820041045 0.3906437425029988 1.6536341149567166 0.9874217322582314 0.5421831267493002 1.086079994366048 1.3434567415197762 0.6889244302279088 1.4146218998015354 1.5929353496409182 0.8188724510195922 1.3657646262272176 0.7859767234057614 0.9400239904038384 1.077572002502357 0.9137238371185559 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2312 1.1091930683582525 0.9344171215959248 0.16539162112932604 1.2508843442289417 1.088631507358241 0.29653916211293263 1.1884430886507198 0.69534565996271 0.4207650273224044 1.045428608898343 1.181361003404868 0.5449908925318762 0.8063064409046965 1.1898227310997531 0.663752276867031 0.9028015116277562 0.9873689916468776 0.7683060109289618 1.492148506807893 0.8666933642728838 0.8586520947176686 0.9315234281737858 0.7642963607320268 0.9431693989071039 1.0710911104090457 1.4522297681469605 1.0000000000000002 0.0 0.0 0.0
2327 1.2304987061699888 1.138376125710207 0.2754098360655738 1.7048623214308058 1.120649597239535 0.466120218579235 1.4196400202662662 1.3587893470437915 0.6174863387978142 1.2439273246517666 0.8401245213820457 0.7655737704918033 0.9568913299740136 1.1757866018562533 0.8612021857923498 1.0699832529085345 1.5372472891089108 0.9442622950819672 0.965020481758693 0.8722628549388856 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2368 1.2196622804380401 1.2663936047068065 0.17459016393442622 1.5648778634970355 1.2867948972421523 0.3434426229508197 1.2385116202883693 1.6676523964338863 0.4860655737704918 0.9921820575348616 0.9608630200591116 0.6282786885245901 1.003456703382975 1.3749208609741117 0.7573770491803278 1.337733978031639 1.0581969250511285 0.8840163934426228 1.2664604449303198 0.7754995064472272 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2387 1.3692598505523712 1.4921749921248022 0.18114754098360655 1.1751999163795577 1.2097989548172885 0.34508196721311474 1.0561156554906586 1.5217183363911166 0.49344262295081964 1.4352060323431113 1.1313661852979524 0.6368852459016393 1.2437607108209612 1.8805780116394075 0.7622950819672131 1.474557702581846 0.8310020996099967 0.8504098360655737 0.9328641298440049 1.1301590034104716 0.9270491803278689 1.0515594494253075 0.7865795879072697 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2408 1.229706625735678 1.3272031756460028 0.15616911130284727 1.5017814504160607 1.5238367696771542 0.31190681622088007 1.4536960190622137 1.1536942323166377 0.46074201898188094 1.0750060445025096 1.6144282990848748 0.6044003451251079 1.1764195917281906 1.061170913196978 0.7118205349439172 1.3464936865436758 1.91788775389581 0.8080241587575496 1.4281905884864794 0.7891057883914937 0.8994823123382226 0.9260551218422772 1.2388500468041408 0.9637618636755825 0.974552354123244 0.8286957076550373 1.0 0.0 0.0 0.0
2427 1.2428567733888594 1.9304204687452982 0.1869877049180328 1.5209975249568983 1.7090973556229327 0.36065573770491804 1.1818565331548725 0.9772060205726292 0.492827868852459 0.944535384482909 1.3336787193188635 0.6209016393442622 1.0349854617953085 1.7034836435756189 0.7448770491803278 1.2439171576918897 1.4528919189570833 0.8683401639344261 1.5062209615206326 1.1236411317821249 0.961577868852459 1.2188045920748125 2.8001297584665976 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2444 1.4653939709707653 1.4365746015861915 0.1365304624418889 1.193839356312557 1.5426515236910905 0.2666992904330805 1.1277261327892385 0.9533351064356762 0.38952777098115976 1.1905483217028558 1.274377522700781 0.5064839735747492 1.4115938507126409 1.844804332074752 0.6129190114998776 1.249233049836268 2.104298143130392 0.7122583802299975 1.1030661559767208 1.811163617604108 0.8022999755321751 0.9169553628069682 1.5696069101278325 0.8737460239784683 1.4633704721638716 0.9997973031648928 0.9385857597259604 0.8911620747353699 1.2338705891989443 1.0
2464 1.1181087192774606 1.275153106397089 0.23800850030358228 1.0176562101419362 1.6453717920366049 0.403157255616272 1.2210899443926548 0.9462710560913878 0.5519125683060109 1.2632158247246548 1.5776104512705147 0.7006678809957498 1.1450120546438831 2.077140014214881 0.811778992106861 0.8874358810616833 0.9614260739620036 0.9064966605950213 0.879089327473876 1.341007710246466 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2490 1.2002587464942986 1.7261235877333343 0.19150521609538004 0.9984560214332878 1.8278103381564803 0.3513412816691506 1.1181729528023523 1.3439832342330886 0.5 1.1354497095556613 2.1309114687751274 0.6415797317436662 0.9228917395199736 1.5209363449058064 0.7798062593144561 0.9775673130971176 0.951996294404282 0.8930700447093891 0.8181385552525342 1.2489176621896594 1.0000000000000002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10 1.1424460779656322 2.346173431544642 0.18868531018964962 1.3673172609637405 2.435077381270957 0.329154612664738 1.3192542318808798 2.143430104336232 0.4667309546769527 1.049160721997734 2.101962302190949 0.563805850208936 1.2337397025269108 1.8918305221924163 0.6531661845065895 1.428070319732667 1.7238692583347732 0.728383156541305 1.650398964383084 1.1896799122632007 0.7997428479588556 1.1297863363390008 1.3838350899226914 0.8691738990678238 1.6329661820823569 2.010011439291417 0.9350691096110575 0.9943762904062174 1.7828322266097938 1.0
18 1.3500906014179488 2.0954494760194917 0.15424739195231 1.6046527065951173 1.9048559686796065 0.2969448584202683 1.3152655024492237 1.6685506594575077 0.4288375558867362 1.8601184909476651 1.5037682383651534 0.543591654247392 1.5199190312715167 2.418232259121355 0.656855439642325 1.1384049443840774 2.247214003874072 0.763785394932936 2.036858075675897 2.088118023648754 0.8491058122205664 1.0161418374595077 1.890403098031742 0.9321907600596125 1.0490317553895372 1.4548227815517023 1.0 0.0 0.0 0.0
54 1.1634303087427842 2.2555332653282347 0.18836387013821923 1.1205031369090659 1.9689011678228228 0.36965605914496946 1.427737333723844 2.035502663958685 0.5085181613629058 1.3071242247267458 1.7437667903009468 0.6432015429122468 1.0266013727921246 1.6674717691353902 0.7486338797814207 1.110343834282033 1.2628489001757726 0.851173256187721 1.4773130857177754 2.392774209526135 0.9341047894567663 1.5786495913237948 1.4817641463094968 1.0 0.0 0.0 0.0 0.0 0.0 0.0
85 1.4161836682601745 2.138756055638962 0.1930783242258652 1.3978049396963084 1.7729187779914302 0.37632058287795994 1.28297138557879 2.468131870613222 0.4972677595628415 1.1530104412339444 2.1658841037441703 0.6149362477231329 1.1717571984927542 1.350759815238216 0.7205828779599271 1.0426729400574393 1.9394222439891209 0.8240437158469945 1.8832753340064812 1.8436884308993344 0.8925318761384335 1.6028819495095226 1.3585578778429261 0.9581056466302369 1.0167199085810552 1.653067452223024 1.0 0.0 0.0 0.0
92 1.680193673387633 2.2756959698389903 0.17433026789284287 1.3793087912353732 2.0251928452080743 0.31107556977209116 1.6266843647220977 1.7332773459744806 0.44182327069172334 1.14397142819324 2.163020257610215 0.5489804078368653 1.2470926440207866 2.4708314046856787 0.6561375449820073 1.013938778844249 1.8135373210296903 0.7508996401439425 0.9877865395654492 1.3292502734774378 0.8364654138344663 1.5124128653251467 1.2878473120403078 0.9196321471411435 1.2828706672813943 1.697262820755532 1.0 0.0 0.0 0.0
127 1.6032287420895048 1.1730573278615832 0.18472610955617752 1.0315825757516062 1.1198956453678561 0.33066773290683726 1.317116213036445 1.2566366212286233 0.4726109556177529 1.3213018747383571 1.012701995296633 0.6141543382646941 1.5809833150161356 0.8808772040794063 0.7469012395041983 1.4524669269377055 1.52698828183642 0.8452618952419032 1.2616781800570438 0.7361448974134084 0.9192323070771691 1.899677585899624 1.394362602308404 0.9628148740503799 1.0767930273915831 1.5559262485288314 1.0 0.0 0.0 0.0
133 1.4226364498591035 2.209960681380775 0.18625741192884548 1.3423086787131788 1.7552693654576663 0.33310080223229854 1.6740750121901695 1.8620407469661624 0.46006278339727935 1.2645251395792572 1.360064956307501 0.5790024415765609 1.1364689829477086 2.302693695211434 0.6773630973142658 1.7584646986794488 1.415932283627798 0.7722357865364493 0.9979146975331342 1.6174245411020338 0.8657132891524242 1.057245058984244 1.9780733294606685 0.9455877223578654 1.9386283326094595 2.389718370275565 1.0 0.0 0.0 0.0
153 1.120486495355013 1.3903583268925492 0.14372855508959206 1.206299091009952 2.201482159187297 0.2840259245139154 1.6487182258918749 1.293856521730676 0.4197483797178803 1.0477811538448327 1.8368200387287303 0.526496378192909 1.4279904498025888 1.6573639642292817 0.6309569195577583 1.413921759750001 1.932812489387554 0.7316050324056425 1.4640415272826497 2.4713167459625667 0.8299656881433474 1.6780905824879009 2.2062741692018584 0.9161265726267632 1.7634819486648727 1.7233078972088018 1.0 0.0 0.0 0.0
168 1.8792121306126284 1.8398974891833784 0.17663934426229508 1.4903187354640195 1.6005601530712883 0.3 2.2598998214866897 1.4411104979284275 0.41721311475409834 1.6033556546979868 2.06662980786937 0.5323770491803278 1.1144826698497046 1.9015421636188168 0.6327868852459015 1.8015622484324099 1.3602208236044688 0.7295081967213114 1.332548750196379 2.3027179527856116 0.815983606557377 2.1530445767325292 2.2669815238263515 0.8815573770491804 1.0413691097455695 1.4747406645299352 0.9434426229508197 1.3389010950204914 1.1603811628673053 1.0
196 1.5068099127719763 2.001539363110532 0.1322166785459729 1.548567900795049 1.697663803847515 0.2573057733428368 1.2477447228693928 2.2762645475804364 0.3799002138275125 1.2616214590677381 1.7791623541205723 0.49964362081254454 1.1614236871389008 2.002120704611324 0.6186742694226657 1.6639244692494688 1.2576994586470112 0.7312900926585887 1.3829264909714492 1.1214828521767863 0.8129009265858873 1.2794202006270492 1.4853925402603307 0.8916607270135424 0.9627237996259238 1.7103801934920837 0.9689950106913756 0.9735848838712644 1.3367554304583713 1.0
242 1.5091771302535355 1.971894467838908 0.15378610460577674 1.3275223860791168 2.3547090988523425 0.29156908665105385 1.7065219922632582 1.6124757238909913 0.419984387197502 1.3364036947201232 1.4841231474751593 0.5374707259953162 1.496152810755201 1.1276734435964122 0.6491022638563623 1.1564748435650634 2.0358009073163004 0.7595628415300547 1.3184167044003556 1.7787844818442184 0.856752537080406 1.0272149852441737 1.2693467346524798 0.9355971896955504 0.9748088721554962 1.6844769333561782 1.0 0.0 0.0 0.0
265 1.5901411210256582 2.006947198696425 0.1780923994038748 1.0774518189929725 2.1067496497129907 0.29918032786885246 1.3472550640830383 1.2468586214135773 0.41616989567809237 1.4231345848380548 1.5875946161185106 0.5219821162444113 1.3655320999468783 2.3583375552929047 0.621833084947839 1.05641401151102 1.7091307549989656 0.7116244411326378 0.949644764789907 1.3834835712842173 0.7999254843517138 1.7525679616741052 1.5340896134400634 0.8848733233979136 1.296666101917851 1.9216263552959043 0.9698211624441133 2.088171985695436 2.1021743791563274 1.0
276 1.5311762186333246 1.9628407349060528 0.18912435025989605 1.4007195499105445 1.7101492081080616 0.3194722111155538 1.4623396388089644 1.4358216468036469 0.43102758896441423 1.074443513212621 1.6777549736822412 0.5345861655337865 1.2477498585989877 2.2903724011121063 0.6377449020391843 1.1670168779679786 1.9529389542051547 0.730107956817273 1.1220518586379484 1.2706663098915192 0.8076769292283086 1.7973556546055054 1.5836495349234248 0.884046381447421 1.5876651311422116 1.0377508475417858 0.9484206317473011 1.513104967878972 2.367183960664163 1.0
352 1.6719845939008782 1.4829251306740034 0.16513394642143142 1.1738927995272868 2.178590212231992 0.32267093162734906 1.304073867139668 1.4601987627926625 0.4686125549780088 1.0501717921821896 1.7463217583818917 0.6073570571771292 1.3610683998893631 1.81940105359247 0.7401039584166333 1.6138335975562066 2.127696955155693 0.8604558176729308 1.436661163609687 1.0340399687278696 0.9404238304678129 0.950767233731292 1.2467214872481391 1.0 0.0 0.0 0.0 0.0 0.0 0.0
373 1.3308270265837605 1.6466368301683287 0.17547055251973284 1.4532767052521511 1.9770340266238609 0.31177899210686094 1.1784016791954923 1.9577276459144208 0.43564055859137824 1.3122222121088134 2.2358764105799924 0.5540376442015786 1.5713265254474018 1.3530727478430558 0.6657559198542805 1.6337735852274933 1.7348075150758688 0.7756527018822101 1.0664420729516644 1.3232168700866211 0.8573163327261688 1.0400203531157486 1.7129764175619704 0.9371584699453552 1.270922999526585 0.9863984081932944 1.0 0.0 0.0 0.0
460 1.093926530548897 1.6444468443845155 0.14969801553062986 1.6919648507561325 1.6217331857545734 0.2929249352890423 1.4115433832077318 1.7960575887364718 0.42191544434857636 1.3947569957779256 1.37288823671907 0.5379637618636756 1.1645859430652834 2.097317163090395 0.6268334771354616 1.4528741628994242 2.24178042767453 0.7139775668679896 1.6611230491192943 2.0175739716874057 0.7937877480586712 1.3038184954967862 0.9667274812178674 0.869283865401208 1.0110003523493916 1.256516240781326 0.9348576358930112 1.6752141308169333 1.1752327968949174 1.0
487 1.2546088504092667 2.146228007966028 0.19320843091334894 1.6005476836731647 1.4362279915314682 0.36826697892271665 1.5281541615584215 1.8711588138516224 0.5117096018735363 1.246963840087903 1.6164636807453363 0.6317330210772834 1.0509453112299998 1.834504512185471 0.7459016393442622 1.3324154079212842 1.2755111047712375 0.8343091334894613 1.5298178787592296 0.9531193126876304 0.9057377049180327 0.902182186752812 1.4602114582019183 0.9724824355971897 1.0811411392296957 1.0529436062349649 1.0 0.0 0.0 0.0
505 1.2290216948071842 2.225277502435142 0.13566986998304126 1.1499847684969402 1.8592884046371327 0.2668174109666478 1.619171186428105 1.5384833029687457 0.394855850763143 1.3496291736997807 1.3202809833056828 0.5098925946862634 1.057257830688261 1.4952468484833 0.6079706048615036 1.3268053037527272 1.6546113288740705 0.7023742227247031 1.6457424960576312 1.1656839765131164 0.7947993216506499 1.5760431022029828 1.929761254684128 0.8815715093273034 1.3146401789921918 0.9187367154247768 0.9522328999434708 1.00083175292491 1.157064164718953 0.9999999999999999
533 1.3893831615600525 1.6525482215996703 0.13428158148505304 1.1656208989746148 1.8548138084215149 0.2531340405014465 1.5548090439627775 1.9426387696195373 0.3671648987463838 1.3817956703460468 1.358267019392032 0.4729990356798457 1.0332301279368663 1.5188630225923652 0.5788331726133076 1.6714188698703794 1.6121100568492042 0.6706846673095468 1.2910853256280683 2.1326106076607467 0.7620540019286404 1.0872926943031316 1.047926105224986 0.8461909353905497 1.4480282216172748 1.0182377109313467 0.9262295081967213 1.7229402951522184 1.2244288557154368 1.0
576 1.405931835399594 1.5943889164889995 0.17353058776489405 1.0747805206052603 1.6110931601693128 0.3142742902838864 1.5181915048492949 1.1688591765559424 0.44422231107556975 1.3146005014704998 1.9859203142335555 0.5585765693722511 1.283525833656461 1.2934091837878712 0.6701319472211116 1.6417933126164177 1.4279196092114603 0.777688924430228 1.6097766760445509 1.8189825379072448 0.8652538984406238 0.9458278294422968 1.1718749621546216 0.9208316673330668 1.5526626183976846 0.8522372683879879 0.9628148740503798 1.1771580821454697 0.8589616516370009 1.0
